N	Time(ms)
2615	0.544123
2615	0.539562
2615	0.535162
2615	0.535503
2615	0.536402
2615	0.533072
2615	0.544692
2615	0.540732
2615	0.543973
2615	0.545432
2615	0.549773
2615	0.536292
2615	0.545343
2615	0.539852
2615	0.551293
2615	0.536512
2615	0.535892
2615	0.535083
2615	0.543552
2615	0.539653
2615	0.536622
2615	0.536382
2615	0.534813
2615	0.543732
2615	0.731513
2615	0.727763
2615	0.724473
2615	0.727523
2615	0.724803
2615	0.726324
2615	0.732073
2615	0.727194
2615	0.737563
2615	0.725783
2615	0.726043
2615	0.725213
2588	0.773413
2588	0.729533
2588	0.713964
2588	0.716503
2588	0.710243
2588	0.735773
2588	0.726653
2588	0.720533
2588	0.715313
2588	0.733834
2588	0.749003
2588	0.718513
2588	0.714003
2588	0.727583
2588	0.766004
2588	0.725683
2588	0.710693
2588	0.717004
2588	0.722873
2588	0.724903
2588	0.731483
2588	0.723313
2588	0.713423
2588	0.714634
2588	0.537862
2588	0.523843
2588	0.520232
2588	0.519252
2588	0.531032
2588	0.524993
2588	0.538982
2588	0.534082
2588	0.539463
2588	0.533482
2588	0.539802
2588	0.530963
2588	0.532142
2588	0.527273
2588	0.523852
2588	0.523522
2588	0.527513
2588	0.522302
2588	0.760473
2588	0.729533
2588	0.719993
2588	0.714373
2588	0.713334
2588	0.714083
2588	0.712153
2588	0.701043
2588	0.698883
2588	0.712013
2588	0.701123
2588	0.721803
2588	0.706823
2588	0.709613
2588	0.701063
2588	0.700833
2588	0.700203
2588	0.700703
2588	0.715733
2588	0.739494
2588	0.696223
2588	0.699753
2588	0.695993
2588	0.695933
2588	0.709263
2588	0.703213
2588	0.702133
2588	0.715003
2588	0.706023
2588	0.700634
2588	0.677663
2588	0.677743
2588	0.672413
2588	0.672093
2588	0.670983
2588	0.670833
2588	0.677623
2588	0.674623
2588	0.672933
2588	0.674903
2588	0.671303
2588	0.671662
2588	0.688003
2588	0.683323
2588	0.681483
2588	0.680793
2588	0.680322
2588	0.690063
2588	0.684253
2588	0.681252
2588	0.680513
2588	0.679313
2588	0.677703
2588	0.677623
2588	0.706683
2588	0.708953
2588	0.698883
2588	0.699403
2588	0.704783
2588	0.700453
2588	0.700303
2588	0.699353
2588	0.697273
2588	0.696553
2588	0.706373
2588	0.753873
2588	0.685443
2588	0.681473
2588	0.689253
2588	0.679022
2588	0.680183
2588	0.678013
2588	0.709883
2588	0.701403
2588	0.699443
2588	0.699253
2588	0.697663
2588	0.701653
2588	0.681753
2588	0.677512
2588	0.680544
2588	0.675403
2588	0.674313
2588	0.674963
2588	0.709973
2588	0.705403
2588	0.709993
2588	0.713793
2588	0.703383
2588	0.703113
2588	0.713103
2588	0.703463
2588	0.701933
2588	0.701403
2588	0.702153
2588	0.700363
2588	0.714373
2588	0.718844
2588	0.707733
2588	0.707673
2588	0.711583
2588	0.730823
2588	0.702053
2588	0.698883
2588	0.700653
2588	0.696663
2588	0.695853
2588	0.695393
2588	0.683023
2588	0.679143
2588	0.677023
2588	0.679643
2588	0.676973
2588	0.676033
2588	0.702903
2588	0.697653
2588	0.695523
2588	0.695363
2588	0.702763
2588	0.695473
2588	0.699913
2588	0.696523
2588	0.698633
2588	0.695163
2588	0.694443
2588	0.694913
2588	0.700933
2588	0.697383
2588	0.695403
2588	0.753984
2588	0.720363
2588	0.704533
2588	0.531703
2588	0.525872
2588	0.527482
2588	0.523623
2588	0.522322
2588	0.522313
2588	0.571453
2588	0.577922
2588	0.554813
2588	0.554442
2588	0.552752
2588	0.559113
2588	0.561303
2588	0.555272
2588	0.554212
2588	0.553233
2588	0.577192
2588	0.551843
2588	0.566033
2588	0.563032
2588	0.559332
2588	0.558683
2588	0.557492
2588	0.556953
2588	0.578023
2588	0.562602
2588	0.554453
2588	0.553582
2588	0.553462
2588	0.553013
2588	0.731783
2588	0.717123
2588	0.715073
2588	0.715093
2588	0.726794
2588	0.714393
2588	0.703883
2588	0.701143
2588	0.703923
2588	0.699283
2588	0.698843
2588	0.698523
2588	0.699033
2588	0.696323
2588	0.693513
2588	0.697133
2588	0.694643
2588	0.694263
2588	0.716723
2588	0.702243
2588	0.699213
2588	0.699323
2588	0.701393
2588	0.698363
2588	0.708493
2588	0.701513
2588	0.699854
2588	0.698773
2588	0.710673
2588	0.701973
2588	0.710793
2588	0.705783
2588	0.704063
2588	0.710854
2588	0.708813
2588	0.705183
2588	0.693113
2588	0.691253
2588	0.687493
2588	0.697863
2588	0.687853
2588	0.686573
2588	0.687233
2588	0.682613
2588	0.681323
2588	0.681633
2588	0.680033
2588	0.680503
2588	0.723703
2588	0.713053
2588	0.767553
2588	0.717193
2588	0.728724
2588	0.710773
2588	0.700023
2588	0.696843
2588	0.694813
2588	0.695593
2588	0.700353
2588	0.693203
2588	0.701913
2588	0.696173
2588	0.694633
2588	0.694363
2588	0.701223
2588	0.698313
2588	0.680043
2588	0.676543
2588	0.675473
2588	0.683643
2588	0.688513
2588	0.674073
2588	0.705853
2588	0.700923
2588	0.701533
2588	0.698703
2588	0.698333
2588	0.697783
2588	0.681023
2588	0.676733
2588	0.676153
2588	0.679773
2588	0.676704
2588	0.674573
2588	0.586092
2588	0.547182
2588	0.542632
2588	0.540703
2588	0.539142
2588	0.543452
2588	0.550863
2588	0.540662
2588	0.540272
2588	0.537333
2588	0.539052
2588	0.536302
2562	0.872914
2562	0.709553
2562	0.675233
2562	0.671253
2562	0.663053
2562	0.661703
2562	0.682233
2562	0.670903
2562	0.671013
2562	0.663683
2562	0.662653
2562	0.674923
2562	0.668393
2562	0.662063
2562	0.663093
2562	0.661783
2562	0.675673
2562	0.662682
2562	0.667053
2562	0.665883
2562	0.662313
2562	0.665313
2562	0.661953
2562	0.660922
2562	0.668123
2562	0.667183
2562	0.662052
2562	0.662413
2562	0.661233
2562	0.660303
2562	0.669693
2562	0.667003
2562	0.664473
2562	0.668742
2562	0.671873
2562	0.664363
2562	0.690323
2562	0.683683
2562	0.684553
2562	0.680713
2562	0.705293
2562	0.684453
2562	0.687193
2562	0.682763
2562	0.679133
2562	0.678923
2562	0.680623
2562	0.678523
2562	0.687083
2562	0.680573
2562	0.676983
2562	0.677384
2562	0.676693
2562	0.678723
2562	0.669663
2562	0.674942
2562	0.683253
2562	0.657803
2562	0.656853
2562	0.656423
2562	0.685513
2562	0.682423
2562	0.683823
2562	0.679343
2562	0.686263
2562	0.739573
2562	0.693933
2562	0.686313
2562	0.683703
2562	0.683293
2562	0.682873
2562	0.685453
2562	0.697133
2562	0.699573
2562	0.690783
2562	0.680082
2562	0.678373
2562	0.678913
2562	0.687883
2562	0.683663
2562	0.680803
2562	0.685293
2562	0.679693
2562	0.686843
2562	0.673063
2562	0.669493
2562	0.666043
2562	0.665753
2562	0.666892
2562	0.664773
2562	0.674003
2562	0.668193
2562	0.668123
2562	0.669333
2562	0.664503
2562	0.662703
2562	0.670903
2562	0.668293
2562	0.667843
2562	0.671853
2562	0.662533
2562	0.663033
2562	0.497762
2562	0.437092
2562	0.427872
2562	0.699583
2562	0.704133
2562	0.693644
2562	0.694293
2562	0.699213
2562	0.694903
2562	0.704923
2562	0.704703
2562	0.699883
2562	0.699514
2562	0.698983
2562	0.698853
2562	0.702943
2562	0.730463
2562	0.717463
2562	0.698293
2562	0.696833
2562	0.696363
2562	0.683933
2562	0.679073
2562	0.676803
2562	0.677053
2562	0.744943
2562	0.714423
2562	0.699953
2562	0.695223
2562	0.692473
2562	0.698344
2562	0.692853
2562	0.693063
2562	0.703153
2562	0.702113
2562	0.700123
2562	0.705753
2562	0.715693
2562	0.697243
2562	0.531452
2562	0.529773
2562	0.523802
2562	0.523362
2562	0.522123
2562	0.525252
2562	0.533983
2562	0.528402
2562	0.533092
2562	0.531193
2562	0.535772
2562	0.522802
2562	0.547133
2562	0.528622
2562	0.525722
2562	0.527913
2562	0.524252
2562	0.524182
2562	0.522132
2562	0.520063
2562	0.515472
2562	0.514122
2562	0.513172
2562	0.513143
2562	0.699903
2562	0.697013
2562	0.701274
2562	0.701473
2562	0.703733
2562	0.705934
2562	0.699443
2562	0.694213
2562	0.700233
2562	0.692173
2562	0.692673
2562	0.693503
2562	0.531103
2562	0.526772
2562	0.522402
2562	0.522162
2562	0.521133
2562	0.520532
2562	0.696104
2562	0.693733
2562	0.692473
2562	0.707013
2562	0.703723
2562	0.703063
2562	0.702763
2562	0.704364
2562	0.695613
2562	0.695183
2562	0.696113
2562	0.694403
2562	0.701363
2562	0.695973
2562	0.693783
2562	0.693803
2562	0.692883
2562	0.695403
2562	0.527272
2562	0.533442
2562	0.512352
2562	0.509932
2562	0.507702
2562	0.507022
2562	0.514503
2562	0.510972
2562	0.506802
2562	0.512172
2562	0.505272
2562	0.505193
2562	0.516453
2562	0.511762
2562	0.509482
2562	0.508432
2562	0.506833
2562	0.506902
2562	0.510533
2562	0.505952
2562	0.510503
2562	0.502492
2562	0.506832
2562	0.507412
2562	0.514902
2562	0.512192
2562	0.507263
2562	0.504742
2562	0.503362
2562	0.502652
2562	0.522542
2562	0.519403
2562	0.514922
2562	0.509512
2562	0.505772
2562	0.506022
2562	0.549852
2562	0.540583
2562	0.538002
2562	0.537002
2562	0.536213
2562	0.535402
2562	0.712664
2562	0.699813
2562	0.742603
2562	0.696543
2562	0.698813
2562	0.694843
2562	0.540513
2562	0.535602
2562	0.532532
2562	0.548743
2562	0.575362
2562	0.533532
2562	0.530492
2562	0.525382
2562	0.522243
2562	0.528232
2562	0.526322
2562	0.520072
2562	0.683873
2562	0.687613
2562	0.694083
2562	0.685573
2562	0.677923
2562	0.677473
2562	0.686173
2562	0.689103
2562	0.681903
2562	0.681133
2562	0.685513
2562	0.697653
2562	0.516602
2562	0.511522
2562	0.518673
2562	0.508932
2562	0.507462
2562	0.507422
2562	0.515752
2562	0.521522
2562	0.508703
2562	0.508242
2562	0.507433
2562	0.507082
2562	0.514743
2562	0.513942
2562	0.504152
2562	0.504092
2562	0.502152
2562	0.504573
2562	0.512472
2562	0.507783
2562	0.504202
2562	0.507172
2562	0.503282
2562	0.502602
2529	0.516312
2529	0.556333
2529	0.493822
2529	0.496192
2529	0.487142
2529	0.493612
2529	0.504612
2529	0.517522
2529	0.487092
2529	0.494412
2529	0.484662
2529	0.484422
2529	0.557383
2529	0.530322
2529	0.524782
2529	0.529843
2529	0.520672
2529	0.519582
2529	0.542013
2529	0.528522
2529	0.531602
2529	0.523513
2529	0.522702
2529	0.524142
2529	0.530862
2529	0.523503
2529	0.520832
2529	0.520492
2529	0.519112
2529	0.520782
2529	0.531552
2529	0.526242
2529	0.522823
2529	0.529092
2529	0.523042
2529	0.520682
2529	0.530063
2529	0.526122
2529	0.522682
2529	0.524092
2529	0.529293
2529	0.542312
2529	0.529502
2529	0.524843
2529	0.528832
2529	0.525002
2529	0.534372
2529	0.532333
2529	0.676603
2529	0.670473
2529	0.674243
2529	0.678203
2529	0.670893
2529	0.668333
2529	0.506262
2529	0.501122
2529	0.497572
2529	0.497632
2529	0.496893
2529	0.497612
2529	0.674083
2529	0.669313
2529	0.675303
2529	0.666103
2529	0.665933
2529	0.665733
2529	0.703994
2529	0.678073
2529	0.670613
2529	0.670803
2529	0.675383
2529	0.670223
2529	0.679193
2529	0.674383
2529	0.679393
2529	0.711123
2529	0.670873
2529	0.676223
2529	0.676833
2529	0.688033
2529	0.677993
2529	0.670873
2529	0.670843
2529	0.670043
2529	0.674903
2529	0.679243
2529	0.721013
2529	0.701503
2529	0.686683
2529	0.669233
2529	0.678553
2529	0.673963
2529	0.672322
2529	0.671553
2529	0.679903
2529	0.672793
2529	0.513632
2529	0.511312
2529	0.500403
2529	0.502762
2529	0.498422
2529	0.497802
2529	0.500462
2529	0.512622
2529	0.495582
2529	0.491552
2529	0.489412
2529	0.487143
2529	0.505263
2529	0.503062
2529	0.494532
2529	0.492322
2529	0.496192
2529	0.492772
2529	0.502312
2529	0.490772
2529	0.486923
2529	0.490252
2529	0.486362
2529	0.492102
2529	0.492383
2529	0.490612
2529	0.484212
2529	0.484002
2529	0.482462
2529	0.482392
2529	0.495412
2529	0.498382
2529	0.488803
2529	0.487572
2529	0.486932
2529	0.486263
2529	0.496272
2529	0.492192
2529	0.488252
2529	0.487672
2529	0.487142
2529	0.498892
2529	0.493183
2529	0.489002
2529	0.492912
2529	0.486752
2529	0.483522
2529	0.487642
2529	0.670583
2529	0.667353
2529	0.669083
2529	0.665063
2529	0.664223
2529	0.664503
2529	0.491182
2529	0.501382
2529	0.483922
2529	0.494752
2529	0.481902
2529	0.483282
2529	0.672763
2529	0.672743
2529	0.665983
2529	0.667943
2529	0.665783
2529	0.665183
2529	0.670253
2529	0.673892
2529	0.664463
2529	0.664403
2529	0.663593
2529	0.684683
2529	0.497672
2529	0.492012
2529	0.488632
2529	0.489122
2529	0.493442
2529	0.489542
2529	0.648473
2529	0.643483
2529	0.641133
2529	0.640802
2529	0.641853
2529	0.639343
2529	0.670353
2529	0.656623
2529	0.654763
2529	0.654063
2529	0.653303
2529	0.658542
2529	0.641013
2529	0.643802
2529	0.639013
2529	0.638513
2529	0.637263
2529	0.638053
2529	0.650233
2529	0.645734
2529	0.646123
2529	0.643972
2529	0.643543
2529	0.643173
2529	0.678583
2529	0.661333
2529	0.663333
2529	0.659243
2529	0.662873
2529	0.658763
2529	0.660523
2529	0.656803
2529	0.654593
2529	0.654423
2529	0.659623
2529	0.668093
2529	0.648633
2529	0.643302
2529	0.640213
2529	0.640943
2529	0.640423
2529	0.642283
2529	0.644232
2529	0.645313
2529	0.639693
2529	0.638683
2529	0.638113
2529	0.638142
2529	0.644303
2529	0.648823
2529	0.644922
2529	0.642943
2529	0.639053
2529	0.638073
2529	0.647472
2529	0.643553
2529	0.643153
2529	0.641283
2529	0.647063
2529	0.679103
2529	0.679333
2529	0.654583
2529	0.651093
2529	0.656692
2529	0.650783
2529	0.650863
2529	0.717693
2529	0.650783
2529	0.642373
2529	0.653154
2529	0.637683
2529	0.636413
2529	0.641933
2529	0.638833
2529	0.641782
2529	0.641193
2529	0.636323
2529	0.635983
2529	0.646473
2529	0.644043
2529	0.638732
2529	0.637703
2529	0.643963
2529	0.637903
2529	0.646883
2529	0.642893
2529	0.641892
2529	0.641493
2529	0.647683
2529	0.652753
2529	0.647933
2529	0.643533
2529	0.642013
2529	0.644202
2529	0.640573
2529	0.640853
2529	0.644013
2529	0.663823
2529	0.659563
2529	0.653243
2529	0.652833
2529	0.650153
2529	0.648142
2529	0.665523
2529	0.656183
2529	0.652903
2529	0.655852
2529	0.652883
2529	0.652803
2529	0.662143
2529	0.669192
2529	0.654233
2529	0.654853
2529	0.653453
2529	0.658683
2529	0.662763
2529	0.654473
2529	0.664543
2529	0.654452
2529	0.651543
2529	0.650893
2529	0.650193
2529	0.645723
2529	0.642983
2529	0.644662
2529	0.642233
2529	0.642423
2493	0.705503
2493	0.642413
2493	0.634222
2493	0.631713
2493	0.638823
2493	0.625083
2493	0.637373
2493	0.627663
2493	0.624372
2493	0.623713
2493	0.622923
2493	0.644203
2493	0.651093
2493	0.637313
2493	0.642193
2493	0.628693
2493	0.627453
2493	0.639073
2493	0.643893
2493	0.632413
2493	0.631643
2493	0.630012
2493	0.628013
2493	0.628133
2493	0.644833
2493	0.638602
2493	0.635673
2493	0.634603
2493	0.634833
2493	0.636092
2493	0.636483
2493	0.637503
2493	0.635993
2493	0.632832
2493	0.629693
2493	0.643743
2493	0.482302
2493	0.472902
2493	0.466942
2493	0.475142
2493	0.464782
2493	0.522412
2493	0.525822
2493	0.515362
2493	0.498343
2493	0.505722
2493	0.497292
2493	0.496412
2493	0.471002
2493	0.465612
2493	0.463362
2493	0.466232
2493	0.462202
2493	0.461682
2493	0.473262
2493	0.467742
2493	0.465242
2493	0.468082
2493	0.462922
2493	0.470202
2493	0.475082
2493	0.470442
2493	0.472782
2493	0.473952
2493	0.482132
2493	0.488702
2493	0.502342
2493	0.497092
2493	0.494822
2493	0.497212
2493	0.496062
2493	0.493633
2493	0.481152
2493	0.475503
2493	0.480402
2493	0.485082
2493	0.471792
2493	0.471192
2493	0.655143
2493	0.625673
2493	0.638443
2493	0.638472
2493	0.623663
2493	0.626533
2493	0.619893
2493	0.616183
2493	0.614443
2493	0.648792
2493	0.621493
2493	0.630553
2493	0.631423
2493	0.628293
2493	0.624723
2493	0.624943
2493	0.626243
2493	0.624523
2493	0.632222
2493	0.631813
2493	0.626753
2493	0.627323
2493	0.627092
2493	0.625803
2493	0.621133
2493	0.616772
2493	0.614243
2493	0.623183
2493	0.618062
2493	0.623283
2493	0.620143
2493	0.625663
2493	0.613922
2493	0.612173
2493	0.614383
2493	0.612032
2493	0.642203
2493	0.635762
2493	0.633023
2493	0.632473
2493	0.632773
2493	0.634012
2493	0.649512
2493	0.638873
2493	0.645653
2493	0.633703
2493	0.632383
2493	0.631552
2493	0.629673
2493	0.631003
2493	0.624002
2493	0.624833
2493	0.623733
2493	0.624433
2493	0.632903
2493	0.629163
2493	0.648283
2493	0.626582
2493	0.626563
2493	0.626533
2493	0.629093
2493	0.625513
2493	0.636922
2493	0.650924
2493	0.629043
2493	0.619793
2493	0.639223
2493	0.690603
2493	0.638602
2493	0.644562
2493	0.631173
2493	0.623413
2493	0.619613
2493	0.621972
2493	0.612873
2493	0.611853
2493	0.647943
2493	0.629132
2493	0.620013
2493	0.626712
2493	0.614543
2493	0.614783
2493	0.612822
2493	0.620273
2493	0.667563
2493	0.643343
2493	0.624932
2493	0.624973
2493	0.620223
2493	0.621263
2493	0.628812
2493	0.636973
2493	0.641233
2493	0.622433
2493	0.630243
2493	0.621782
2493	0.629683
2493	0.626443
2493	0.624862
2493	0.627573
2493	0.624153
2493	0.624472
2493	0.621113
2493	0.663322
2493	0.616223
2493	0.642373
2493	0.660603
2493	0.616832
2493	0.630173
2493	0.643413
2493	0.627072
2493	0.625453
2493	0.626693
2493	0.624363
2493	0.632793
2493	0.632533
2493	0.627992
2493	0.628613
2493	0.627833
2493	0.627743
2493	0.632523
2493	0.629302
2493	0.626543
2493	0.626153
2493	0.634022
2493	0.624853
2493	0.616703
2493	0.617912
2493	0.611893
2493	0.624333
2493	0.609652
2493	0.608983
2493	0.616773
2493	0.613382
2493	0.610813
2493	0.611033
2493	0.612062
2493	0.610683
2493	0.626602
2493	0.633363
2493	0.623703
2493	0.622363
2493	0.621152
2493	0.621633
2493	0.643702
2493	0.642783
2493	0.639833
2493	0.646043
2493	0.641473
2493	0.639302
2493	0.714893
2493	0.642743
2493	0.643573
2493	0.639982
2493	0.638923
2493	0.639733
2493	0.485692
2493	0.475352
2493	0.473162
2493	0.472462
2493	0.470812
2493	0.470263
2493	0.474492
2493	0.467932
2493	0.473242
2493	0.465102
2493	0.463922
2493	0.463492
2493	0.471412
2493	0.466742
2493	0.463122
2493	0.462852
2493	0.467432
2493	0.463402
2493	0.620272
2493	0.616103
2493	0.614643
2493	0.617833
2493	0.614033
2493	0.614033
2493	0.618483
2493	0.615533
2493	0.616583
2493	0.613942
2493	0.613483
2493	0.612933
2493	0.624032
2493	0.625243
2493	0.622533
2493	0.613922
2493	0.667023
2493	0.614713
2493	0.621933
2493	0.617753
2493	0.615142
2493	0.623413
2493	0.625963
2493	0.627152
2493	0.623633
2493	0.624032
2493	0.618643
2493	0.618543
2493	0.617632
2493	0.617253
2493	0.619933
2493	0.617123
2493	0.624202
2493	0.614403
2493	0.613803
2493	0.613102
2493	0.615812
2493	0.612313
2493	0.610583
2493	0.617532
2493	0.608293
2493	0.612533
2493	0.624532
2493	0.617723
2493	0.614723
2493	0.669653
2493	0.635262
2493	0.646923
2455	0.630323
2455	0.613733
2455	0.593892
2455	0.597883
2455	0.597212
2455	0.595113
2455	0.606152
2455	0.604163
2455	0.599323
2455	0.599062
2455	0.598233
2455	0.597013
2455	0.625093
2455	0.604382
2455	0.601813
2455	0.601872
2455	0.610973
2455	0.603133
2455	0.475632
2455	0.459192
2455	0.455732
2455	0.456172
2455	0.455422
2455	0.457692
2455	0.610793
2455	0.608752
2455	0.606883
2455	0.609143
2455	0.615973
2455	0.605533
2455	0.609923
2455	0.608493
2455	0.604502
2455	0.604253
2455	0.604103
2455	0.603772
2455	0.610163
2455	0.606792
2455	0.605093
2455	0.610433
2455	0.606642
2455	0.625723
2455	0.613233
2455	0.609982
2455	0.607793
2455	0.608783
2455	0.606472
2455	0.606423
2455	0.618003
2455	0.605962
2455	0.602913
2455	0.602743
2455	0.602332
2455	0.601793
2455	0.601803
2455	0.609532
2455	0.596373
2455	0.595533
2455	0.599052
2455	0.594633
2455	0.617632
2455	0.602323
2455	0.639593
2455	0.604402
2455	0.600723
2455	0.599902
2455	0.607013
2455	0.611072
2455	0.603103
2455	0.662053
2455	0.601213
2455	0.622902
2455	0.603353
2455	0.599542
2455	0.597883
2455	0.598322
2455	0.599293
2455	0.595833
2455	0.602333
2455	0.624083
2455	0.595982
2455	0.607833
2455	0.595013
2455	0.596822
2455	0.490613
2455	0.491982
2455	0.483092
2455	0.482782
2455	0.481872
2455	0.484022
2455	0.490073
2455	0.484342
2455	0.482642
2455	0.482423
2455	0.481052
2455	0.483412
2455	0.486822
2455	0.483542
2455	0.480722
2455	0.480022
2455	0.479902
2455	0.479342
2455	0.454552
2455	0.466202
2455	0.478892
2455	0.453722
2455	0.443882
2455	0.443642
2455	0.634503
2455	0.614023
2455	0.611773
2455	0.613882
2455	0.612213
2455	0.613213
2455	0.620773
2455	0.616983
2455	0.615392
2455	0.617643
2455	0.614593
2455	0.614013
2455	0.465922
2455	0.470402
2455	0.457612
2455	0.457322
2455	0.455982
2455	0.456042
2455	0.617443
2455	0.617473
2455	0.612552
2455	0.612613
2455	0.612483
2455	0.611522
2455	0.461922
2455	0.526732
2455	0.456232
2455	0.454902
2455	0.452702
2455	0.452492
2455	0.464692
2455	0.460222
2455	0.457272
2455	0.456382
2455	0.455482
2455	0.457202
2455	0.455562
2455	0.449942
2455	0.447102
2455	0.446022
2455	0.444382
2455	0.450412
2455	0.452972
2455	0.447542
2455	0.444941
2455	0.444611
2455	0.457502
2455	0.442952
2455	0.455232
2455	0.451612
2455	0.447742
2455	0.452632
2455	0.460852
2455	0.445802
2455	0.452552
2455	0.456532
2455	0.445301
2455	0.454011
2455	0.444102
2455	0.443632
2455	0.453142
2455	0.448592
2455	0.446132
2455	0.447142
2455	0.443882
2455	0.443912
2455	0.451852
2455	0.457942
2455	0.444211
2455	0.447613
2455	0.443182
2455	0.442792
2455	0.617143
2455	0.614143
2455	0.613963
2455	0.611022
2455	0.611013
2455	0.611673
2455	0.627313
2455	0.612223
2455	0.622712
2455	0.610613
2455	0.616983
2455	0.609842
2455	0.623423
2455	0.618442
2455	0.616353
2455	0.616453
2455	0.616822
2455	0.616043
2455	0.616922
2455	0.613843
2455	0.613303
2455	0.611092
2455	0.610743
2455	0.610893
2455	0.617712
2455	0.616823
2455	0.611503
2455	0.612552
2455	0.612103
2455	0.616723
2455	0.618603
2455	0.613013
2455	0.630112
2455	0.610433
2455	0.609213
2455	0.612192
2455	0.460372
2455	0.456272
2455	0.452672
2455	0.452762
2455	0.451992
2455	0.456902
2455	0.616672
2455	0.613963
2455	0.612483
2455	0.611852
2455	0.612893
2455	0.610703
2455	0.452322
2455	0.447142
2455	0.444652
2455	0.444362
2455	0.444552
